id_num,edge_id,edge_type
30,270270006,outer
30,270270009,outer
30,270270011,outer
30,270690001,outer
30,270730001,outer
30,270730002,outer
30,270730003,outer
30,270810002,outer
30,270810003,outer
30,270890001,outer
30,270890002,outer
30,270890003,outer
30,270890004,outer
30,270890006,outer
30,271070001,outer
30,271070003,outer
30,271070004,outer
30,271070005,outer
30,271170001,outer
30,271170002,outer
30,271190001,outer
30,271190002,outer
30,271330001,outer
30,271550001,outer
30,271550002,outer
30,271550004,outer
30,271550006,outer
30,271550008,outer
30,271550009,outer
30,271550011,outer
30,271550013,outer
30,271670001,outer
30,271670002,outer
30,271670003,outer
30,271670005,outer
30,271730001,outer
30,271730002,outer
30,300110005,outer
30,300110006,outer
30,300110007,outer
30,300110008,outer
30,300110009,outer
30,300110010,outer
30,300110011,outer
30,300250015,outer
30,300250016,outer
30,300250017,outer
30,300250018,outer
30,300250019,outer
30,300250020,outer
30,300830005,outer
30,300830006,outer
30,300830007,outer
30,300850003,outer
30,300910002,outer
30,300910003,outer
30,301090010,outer
30,301090011,outer
30,301090012,outer
30,301090013,outer
30,301090014,outer
30,301090015,outer
30,301090016,outer
30,301090017,outer
30,301090018,outer
30,301090019,outer
30,310150002,outer
30,310150006,outer
30,310150008,outer
30,310150010,outer
30,310150012,outer
30,310150018,outer
30,310270007,outer
30,310270017,outer
30,310270018,outer
30,310310002,outer
30,310310003,outer
30,310310007,outer
30,310310009,outer
30,310310011,outer
30,310310012,outer
30,310310013,outer
30,310310014,outer
30,310310016,outer
30,310430010,outer
30,310430011,outer
30,310430012,outer
30,310430014,outer
30,310450002,outer
30,310450003,outer
30,310510005,outer
30,310510015,outer
30,310510024,outer
30,310510028,outer
30,310510037,outer
30,310510039,outer
30,310510040,outer
30,311030001,outer
30,311030003,outer
30,311030006,outer
30,311030010,outer
30,311070002,outer
30,311070006,outer
30,311070007,outer
30,311070011,outer
30,311070013,outer
30,311070017,outer
30,311070026,outer
30,311610001,outer
30,311650003,outer
30,380090002,outer
30,380090005,outer
30,380090008,outer
30,380090012,outer
30,380130004,outer
30,380190002,outer
30,380190006,outer
30,380190009,outer
30,380190012,outer
30,380230001,outer
30,380230004,outer
30,380230008,outer
30,380230013,outer
30,380670001,outer
30,380750002,outer
30,380790001,outer
30,380950001,outer
30,380950003,outer
30,460190001,outer
30,460190002,outer
30,460270003,outer
30,460330001,outer
30,460330003,outer
30,460470001,outer
30,460470002,outer
30,460810001,outer
30,460810003,outer
30,461030001,outer
30,461030003,outer
30,461230010,outer
31,80570002,outer
31,80570006,outer
31,80570007,outer
31,80690001,outer
31,80690002,outer
31,80690003,outer
31,80690004,outer
31,80690005,outer
31,80810006,outer
31,80810010,outer
31,80810012,outer
31,80810018,outer
31,81070002,outer
31,81230001,outer
31,160430011,outer
31,160430012,outer
31,191190001,outer
31,191190002,outer
31,191490001,outer
31,191490002,outer
31,191670001,outer
31,191670002,outer
31,191930001,outer
31,270110001,outer
31,270110005,outer
31,270110007,outer
31,270110009,outer
31,270110011,outer
31,270270001,outer
31,270270003,outer
31,270270004,outer
31,270270005,outer
31,270270006,outer
31,270270009,outer
31,270270011,outer
31,270690001,outer
31,270730001,outer
31,270730002,outer
31,270730003,outer
31,270810002,outer
31,270810003,outer
31,270890001,outer
31,270890002,outer
31,270890003,outer
31,270890004,outer
31,270890006,outer
31,271070001,outer
31,271070003,outer
31,271070004,outer
31,271070005,outer
31,271170001,outer
31,271170002,outer
31,271190001,outer
31,271190002,outer
31,271330001,outer
31,271550001,outer
31,271550002,outer
31,271550004,outer
31,271550006,outer
31,271550008,outer
31,271550009,outer
31,271550011,outer
31,271550013,outer
31,271670001,outer
31,271670002,outer
31,271670003,outer
31,271670005,outer
31,271730001,outer
31,271730002,outer
31,300030005,outer
31,300030007,outer
31,300030008,outer
31,300030010,outer
31,300090002,outer
31,300090008,outer
31,300090011,outer
31,300090020,outer
31,300110002,outer
31,300110005,outer
31,300110006,outer
31,300110007,outer
31,300110008,outer
31,300110009,outer
31,300110010,outer
31,300110011,outer
31,300250015,outer
31,300250016,outer
31,300250017,outer
31,300250018,outer
31,300250019,outer
31,300250020,outer
31,300310035,outer
31,300310041,outer
31,300310046,outer
31,300310047,outer
31,300310052,outer
31,300310053,outer
31,300670003,outer
31,300670027,outer
31,300670033,outer
31,300670035,outer
31,300670036,outer
31,300750002,outer
31,300750003,outer
31,300750004,outer
31,300750005,outer
31,300750006,outer
31,300750007,outer
31,300750008,outer
31,300830005,outer
31,300830006,outer
31,300830007,outer
31,300850003,outer
31,300910002,outer
31,300910003,outer
31,301090010,outer
31,301090011,outer
31,301090012,outer
31,301090013,outer
31,301090014,outer
31,301090015,outer
31,301090016,outer
31,301090017,outer
31,301090018,outer
31,301090019,outer
31,310070001,outer
31,310070002,outer
31,310150002,outer
31,310150006,outer
31,310150008,outer
31,310150010,outer
31,310150012,outer
31,310150018,outer
31,310270007,outer
31,310270017,outer
31,310270018,outer
31,310310002,outer
31,310310003,outer
31,310310007,outer
31,310310009,outer
31,310310011,outer
31,310310012,outer
31,310310013,outer
31,310310014,outer
31,310310016,outer
31,310430010,outer
31,310430011,outer
31,310430012,outer
31,310430014,outer
31,310450002,outer
31,310450003,outer
31,310510005,outer
31,310510015,outer
31,310510024,outer
31,310510028,outer
31,310510037,outer
31,310510039,outer
31,310510040,outer
31,311030001,outer
31,311030003,outer
31,311030006,outer
31,311030010,outer
31,311050001,outer
31,311070002,outer
31,311070006,outer
31,311070007,outer
31,311070011,outer
31,311070013,outer
31,311070017,outer
31,311070026,outer
31,311570001,outer
31,311610001,outer
31,311650001,outer
31,311650002,outer
31,311650003,outer
31,311650004,outer
31,380090002,outer
31,380090005,outer
31,380090008,outer
31,380090012,outer
31,380130004,outer
31,380190002,outer
31,380190006,outer
31,380190009,outer
31,380190012,outer
31,380230001,outer
31,380230004,outer
31,380230008,outer
31,380230013,outer
31,380670001,outer
31,380750002,outer
31,380790001,outer
31,380950001,outer
31,380950003,outer
31,460270003,outer
31,461230010,outer
31,490090005,outer
31,490090007,outer
31,490430020,outer
31,490430021,outer
31,560130002,outer
31,560130005,outer
31,560130010,outer
31,560130012,outer
31,560230034,outer
31,560230037,outer
31,560230039,outer
31,560350006,outer
31,560350008,outer
31,560390003,outer
31,560390010,outer
31,560390017,outer
31,560390019,outer
31,560390021,outer
31,560390022,outer
31,560390023,outer
31,560390028,outer
31,560390029,outer
31,560390031,outer
31,560390033,outer
31,560390035,outer
31,560390037,outer
31,560390039,outer
31,560390042,outer
31,560410009,outer
32,160430011,outer
32,160430012,outer
32,191190001,outer
32,191190002,outer
32,191490001,outer
32,191490002,outer
32,191670001,outer
32,191670002,outer
32,191930001,outer
32,270110001,outer
32,270110005,outer
32,270110007,outer
32,270110009,outer
32,270110011,outer
32,270270001,outer
32,270270003,outer
32,270270004,outer
32,270270005,outer
32,270270006,outer
32,270270009,outer
32,270270011,outer
32,270690001,outer
32,270730001,outer
32,270730002,outer
32,270730003,outer
32,270810002,outer
32,270810003,outer
32,270890001,outer
32,270890002,outer
32,270890003,outer
32,270890004,outer
32,270890006,outer
32,271070001,outer
32,271070003,outer
32,271070004,outer
32,271070005,outer
32,271170001,outer
32,271170002,outer
32,271190001,outer
32,271190002,outer
32,271330001,outer
32,271550001,outer
32,271550002,outer
32,271550004,outer
32,271550006,outer
32,271550008,outer
32,271550009,outer
32,271550011,outer
32,271550013,outer
32,271670001,outer
32,271670002,outer
32,271670003,outer
32,271670005,outer
32,271730001,outer
32,271730002,outer
32,300110005,outer
32,300110006,outer
32,300110007,outer
32,300110008,outer
32,300110009,outer
32,300110010,outer
32,300110011,outer
32,300250015,outer
32,300250016,outer
32,300250017,outer
32,300250018,outer
32,300250019,outer
32,300250020,outer
32,300310035,outer
32,300310041,outer
32,300310054,outer
32,300830005,outer
32,300830006,outer
32,300830007,outer
32,300850003,outer
32,300910002,outer
32,300910003,outer
32,301090010,outer
32,301090011,outer
32,301090012,outer
32,301090013,outer
32,301090014,outer
32,301090015,outer
32,301090016,outer
32,301090017,outer
32,301090018,outer
32,301090019,outer
32,310150002,outer
32,310150006,outer
32,310150008,outer
32,310150010,outer
32,310150012,outer
32,310150018,outer
32,310270007,outer
32,310270017,outer
32,310270018,outer
32,310310002,outer
32,310310003,outer
32,310310007,outer
32,310310009,outer
32,310310011,outer
32,310310012,outer
32,310310013,outer
32,310310014,outer
32,310310016,outer
32,310430010,outer
32,310430011,outer
32,310430012,outer
32,310430014,outer
32,310450002,outer
32,310450003,outer
32,310510005,outer
32,310510015,outer
32,310510024,outer
32,310510028,outer
32,310510037,outer
32,310510039,outer
32,310510040,outer
32,311030001,outer
32,311030003,outer
32,311030006,outer
32,311030010,outer
32,311070002,outer
32,311070006,outer
32,311070007,outer
32,311070011,outer
32,311070013,outer
32,311070017,outer
32,311070026,outer
32,311610001,outer
32,311650003,outer
32,380090002,outer
32,380090005,outer
32,380090008,outer
32,380090012,outer
32,380130004,outer
32,380190002,outer
32,380190006,outer
32,380190009,outer
32,380190012,outer
32,380230001,outer
32,380230004,outer
32,380230008,outer
32,380230013,outer
32,380670001,outer
32,380750002,outer
32,380790001,outer
32,380950001,outer
32,380950003,outer
32,460190001,outer
32,460190002,outer
32,460270003,outer
32,460330001,outer
32,460330003,outer
32,460470001,outer
32,460470002,outer
32,460810001,outer
32,460810003,outer
32,461030001,outer
32,461030003,outer
32,461230010,outer
33,160430011,outer
33,160430012,outer
33,191190001,outer
33,191190002,outer
33,191490001,outer
33,191490002,outer
33,191670001,outer
33,191670002,outer
33,191930001,outer
33,270110001,outer
33,270110005,outer
33,270110007,outer
33,270110009,outer
33,270110011,outer
33,270270001,outer
33,270270003,outer
33,270270004,outer
33,270270005,outer
33,270270006,outer
33,270270009,outer
33,270270011,outer
33,270690001,outer
33,270730001,outer
33,270730002,outer
33,270730003,outer
33,270810002,outer
33,270810003,outer
33,270890001,outer
33,270890002,outer
33,270890003,outer
33,270890004,outer
33,270890006,outer
33,271070001,outer
33,271070003,outer
33,271070004,outer
33,271070005,outer
33,271170001,outer
33,271170002,outer
33,271190001,outer
33,271190002,outer
33,271330001,outer
33,271550001,outer
33,271550002,outer
33,271550004,outer
33,271550006,outer
33,271550008,outer
33,271550009,outer
33,271550011,outer
33,271550013,outer
33,271670001,outer
33,271670002,outer
33,271670003,outer
33,271670005,outer
33,271730001,outer
33,271730002,outer
33,300110005,outer
33,300110006,outer
33,300110007,outer
33,300110008,outer
33,300110009,outer
33,300110010,outer
33,300110011,outer
33,300250015,outer
33,300250016,outer
33,300250017,outer
33,300250018,outer
33,300250019,outer
33,300250020,outer
33,300310035,outer
33,300310041,outer
33,300310054,outer
33,300830005,outer
33,300830006,outer
33,300830007,outer
33,300850003,outer
33,300910002,outer
33,300910003,outer
33,301090010,outer
33,301090011,outer
33,301090012,outer
33,301090013,outer
33,301090014,outer
33,301090015,outer
33,301090016,outer
33,301090017,outer
33,301090018,outer
33,301090019,outer
33,310150002,outer
33,310150006,outer
33,310150008,outer
33,310150010,outer
33,310150012,outer
33,310150018,outer
33,310270007,outer
33,310270017,outer
33,310270018,outer
33,310310002,outer
33,310310003,outer
33,310310007,outer
33,310310009,outer
33,310310011,outer
33,310310012,outer
33,310310013,outer
33,310310014,outer
33,310310016,outer
33,310430010,outer
33,310430011,outer
33,310430013,outer
33,310430014,outer
33,310450002,outer
33,310450003,outer
33,310510005,outer
33,310510015,outer
33,310510024,outer
33,310510028,outer
33,310510037,outer
33,310510039,outer
33,310510040,outer
33,311030001,outer
33,311030003,outer
33,311030006,outer
33,311030010,outer
33,311070002,outer
33,311070006,outer
33,311070007,outer
33,311070011,outer
33,311070013,outer
33,311070017,outer
33,311070026,outer
33,311610001,outer
33,311650003,outer
33,380090002,outer
33,380090005,outer
33,380090008,outer
33,380090012,outer
33,380130004,outer
33,380190002,outer
33,380190006,outer
33,380190009,outer
33,380190012,outer
33,380230001,outer
33,380230004,outer
33,380230008,outer
33,380230013,outer
33,380670001,outer
33,380750002,outer
33,380790001,outer
33,380950001,outer
33,380950003,outer
33,460190001,outer
33,460190002,outer
33,460270003,outer
33,460330001,outer
33,460330003,outer
33,460470001,outer
33,460470002,outer
33,460810001,outer
33,460810003,outer
33,461030001,outer
33,461030003,outer
33,461230010,outer
34,160430011,outer
34,160430012,outer
34,191190001,outer
34,191190002,outer
34,191490001,outer
34,191490002,outer
34,191670001,outer
34,191670002,outer
34,191930001,outer
34,270110001,outer
34,270110005,outer
34,270110007,outer
34,270110009,outer
34,270110011,outer
34,270270001,outer
34,270270003,outer
34,270270004,outer
34,270270005,outer
34,270270006,outer
34,270270009,outer
34,270270011,outer
34,270690001,outer
34,270730001,outer
34,270730002,outer
34,270730003,outer
34,270810002,outer
34,270810003,outer
34,270890001,outer
34,270890002,outer
34,270890003,outer
34,270890004,outer
34,270890006,outer
34,271070001,outer
34,271070003,outer
34,271070004,outer
34,271070005,outer
34,271170001,outer
34,271170002,outer
34,271190001,outer
34,271190002,outer
34,271330001,outer
34,271550001,outer
34,271550002,outer
34,271550004,outer
34,271550006,outer
34,271550008,outer
34,271550009,outer
34,271550011,outer
34,271550013,outer
34,271670001,outer
34,271670002,outer
34,271670003,outer
34,271670005,outer
34,271730001,outer
34,271730002,outer
34,300110005,outer
34,300110006,outer
34,300110007,outer
34,300110008,outer
34,300110009,outer
34,300110010,outer
34,300110011,outer
34,300250015,outer
34,300250016,outer
34,300250017,outer
34,300250018,outer
34,300250019,outer
34,300250020,outer
34,300310035,outer
34,300310041,outer
34,300310054,outer
34,300830005,outer
34,300830006,outer
34,300830007,outer
34,300850003,outer
34,300910002,outer
34,300910003,outer
34,301090010,outer
34,301090011,outer
34,301090012,outer
34,301090013,outer
34,301090014,outer
34,301090015,outer
34,301090016,outer
34,301090017,outer
34,301090018,outer
34,301090019,outer
34,310150002,outer
34,310150006,outer
34,310150008,outer
34,310150010,outer
34,310150012,outer
34,310150018,outer
34,310270007,outer
34,310270017,outer
34,310270018,outer
34,310310002,outer
34,310310003,outer
34,310310007,outer
34,310310009,outer
34,310310011,outer
34,310310012,outer
34,310310013,outer
34,310310014,outer
34,310310016,outer
34,310430010,outer
34,310430011,outer
34,310430013,outer
34,310430014,outer
34,310450002,outer
34,310450003,outer
34,310510005,outer
34,310510015,outer
34,310510024,outer
34,310510028,outer
34,310510037,outer
34,310510039,outer
34,310510040,outer
34,311030001,outer
34,311030004,outer
34,311030005,outer
34,311030006,outer
34,311030010,outer
34,311070002,outer
34,311070006,outer
34,311070007,outer
34,311070011,outer
34,311070013,outer
34,311070017,outer
34,311070026,outer
34,311610001,outer
34,311650003,outer
34,380090002,outer
34,380090005,outer
34,380090008,outer
34,380090012,outer
34,380130004,outer
34,380190002,outer
34,380190006,outer
34,380190009,outer
34,380190012,outer
34,380230001,outer
34,380230004,outer
34,380230008,outer
34,380230013,outer
34,380670001,outer
34,380750002,outer
34,380790001,outer
34,380950001,outer
34,380950003,outer
34,460190001,outer
34,460190002,outer
34,460270003,outer
34,460330001,outer
34,460330003,outer
34,460470001,outer
34,460470002,outer
34,460810001,outer
34,460810003,outer
34,461030001,outer
34,461030003,outer
35,191190001,outer
35,191190002,outer
35,191490001,outer
35,191490002,outer
35,191670001,outer
35,191670002,outer
35,191930001,outer
35,270110001,outer
35,270110005,outer
35,270110007,outer
35,270110009,outer
35,270110011,outer
35,270270001,outer
35,270270003,outer
35,270270004,outer
35,270270005,outer
35,270270006,outer
35,270270009,outer
35,270270011,outer
35,270690001,outer
35,270730001,outer
35,270730002,outer
35,270730003,outer
35,270810002,outer
35,270810003,outer
35,270890001,outer
35,270890002,outer
35,270890003,outer
35,270890004,outer
35,270890006,outer
35,271070001,outer
35,271070003,outer
35,271070004,outer
35,271070005,outer
35,271170001,outer
35,271170002,outer
35,271190001,outer
35,271190002,outer
35,271330001,outer
35,271550001,outer
35,271550002,outer
35,271550004,outer
35,271550006,outer
35,271550008,outer
35,271550009,outer
35,271550011,outer
35,271550013,outer
35,271670001,outer
35,271670002,outer
35,271670003,outer
35,271670005,outer
35,271730001,outer
35,271730002,outer
35,300110005,outer
35,300110006,outer
35,300110007,outer
35,300110008,outer
35,300110009,outer
35,300110010,outer
35,300110011,outer
35,300250015,outer
35,300250016,outer
35,300250017,outer
35,300250018,outer
35,300250019,outer
35,300250020,outer
35,300830005,outer
35,300830006,outer
35,300830007,outer
35,300850003,outer
35,300910002,outer
35,300910003,outer
35,301090010,outer
35,301090011,outer
35,301090012,outer
35,301090013,outer
35,301090014,outer
35,301090015,outer
35,301090016,outer
35,301090017,outer
35,301090018,outer
35,301090019,outer
35,310150002,outer
35,310150006,outer
35,310150008,outer
35,310150010,outer
35,310150012,outer
35,310150018,outer
35,310270007,outer
35,310270017,outer
35,310270018,outer
35,310310002,outer
35,310310003,outer
35,310310007,outer
35,310310009,outer
35,310310011,outer
35,310310012,outer
35,310310013,outer
35,310310014,outer
35,310310016,outer
35,310430010,outer
35,310430011,outer
35,310430013,outer
35,310430014,outer
35,310450002,outer
35,310450003,outer
35,310510005,outer
35,310510015,outer
35,310510024,outer
35,310510028,outer
35,310510037,outer
35,310510039,outer
35,310510040,outer
35,311030001,outer
35,311030004,outer
35,311030005,outer
35,311030006,outer
35,311030010,outer
35,311070002,outer
35,311070006,outer
35,311070007,outer
35,311070011,outer
35,311070013,outer
35,311070017,outer
35,311070026,outer
35,311610001,outer
35,311650003,outer
35,380090002,outer
35,380090005,outer
35,380090008,outer
35,380090012,outer
35,380130004,outer
35,380190002,outer
35,380190006,outer
35,380190009,outer
35,380190012,outer
35,380230001,outer
35,380230004,outer
35,380230008,outer
35,380230013,outer
35,380670001,outer
35,380750002,outer
35,380790001,outer
35,380950001,outer
35,380950003,outer
35,460190001,outer
35,460190002,outer
35,460270003,outer
35,460330001,outer
35,460330003,outer
35,460470001,outer
35,460470002,outer
35,460810001,outer
35,460810003,outer
35,461030001,outer
35,461030003,outer
36,191190001,outer
36,191190002,outer
36,191490001,outer
36,191490002,outer
36,191670001,outer
36,191670002,outer
36,191930001,outer
36,270110001,outer
36,270110005,outer
36,270110007,outer
36,270110009,outer
36,270110011,outer
36,270270001,outer
36,270270003,outer
36,270270004,outer
36,270270005,outer
36,270270006,outer
36,270270009,outer
36,270270011,outer
36,270690001,outer
36,270730001,outer
36,270730002,outer
36,270730003,outer
36,270810002,outer
36,270810003,outer
36,270890001,outer
36,270890002,outer
36,270890003,outer
36,270890004,outer
36,270890006,outer
36,271070001,outer
36,271070003,outer
36,271070004,outer
36,271070005,outer
36,271170001,outer
36,271170002,outer
36,271190001,outer
36,271190002,outer
36,271330001,outer
36,271550001,outer
36,271550002,outer
36,271550004,outer
36,271550006,outer
36,271550008,outer
36,271550009,outer
36,271550011,outer
36,271550013,outer
36,271670001,outer
36,271670002,outer
36,271670003,outer
36,271670005,outer
36,271730001,outer
36,271730002,outer
36,300110005,outer
36,300110006,outer
36,300110007,outer
36,300110008,outer
36,300110009,outer
36,300110010,outer
36,300110011,outer
36,300250015,outer
36,300250016,outer
36,300250017,outer
36,300250018,outer
36,300250019,outer
36,300250020,outer
36,300830005,outer
36,300830006,outer
36,300830007,outer
36,300850003,outer
36,300910002,outer
36,300910003,outer
36,301090010,outer
36,301090011,outer
36,301090012,outer
36,301090013,outer
36,301090014,outer
36,301090015,outer
36,301090016,outer
36,301090017,outer
36,301090018,outer
36,301090019,outer
36,310150005,outer
36,310150011,outer
36,310150015,outer
36,310150016,outer
36,310150017,outer
36,310270007,outer
36,310270017,outer
36,310270018,outer
36,310310002,outer
36,310310003,outer
36,310310007,outer
36,310310009,outer
36,310310011,outer
36,310310012,outer
36,310310013,outer
36,310310014,outer
36,310310016,outer
36,310430010,outer
36,310430011,outer
36,310430013,outer
36,310430014,outer
36,310450002,outer
36,310450003,outer
36,310510005,outer
36,310510015,outer
36,310510024,outer
36,310510028,outer
36,310510037,outer
36,310510039,outer
36,310510040,outer
36,311030001,outer
36,311030004,outer
36,311030005,outer
36,311030007,outer
36,311030009,outer
36,311070001,outer
36,311070003,outer
36,311070007,outer
36,311070011,outer
36,311070013,outer
36,311070017,outer
36,311070026,outer
36,311610001,outer
36,311650003,outer
36,380090002,outer
36,380090005,outer
36,380090008,outer
36,380090012,outer
36,380130004,outer
36,380190002,outer
36,380190006,outer
36,380190009,outer
36,380190012,outer
36,380230001,outer
36,380230004,outer
36,380230008,outer
36,380230013,outer
36,380670001,outer
36,380750002,outer
36,380790001,outer
36,380950001,outer
36,380950003,outer
36,460190001,outer
36,460190002,outer
36,460270003,outer
36,460330001,outer
36,460330003,outer
36,460470001,outer
36,460470002,outer
36,460810001,outer
36,460810003,outer
36,461030001,outer
36,461030003,outer
37,40070010,outer
37,40070022,outer
37,40090010,outer
37,40090011,outer
37,40090015,outer
37,40090019,outer
37,40090022,outer
37,40090025,outer
37,40110004,outer
37,40130005,outer
37,40130009,outer
37,40210002,outer
37,40210003,outer
37,40270002,outer
37,40270004,outer
37,60030008,outer
37,60030013,outer
37,60030015,outer
37,60030024,outer
37,60030026,outer
37,60030030,outer
37,60030031,outer
37,60030034,outer
37,60030035,outer
37,60030037,outer
37,60170015,outer
37,60170025,outer
37,60190033,outer
37,60190037,outer
37,60190038,outer
37,60190039,outer
37,60190041,outer
37,60190042,outer
37,60250002,outer
37,60290043,outer
37,60290045,outer
37,60290047,outer
37,60350007,outer
37,60350008,outer
37,60350012,outer
37,60350017,outer
37,60350023,outer
37,60350045,outer
37,60350051,outer
37,60350056,outer
37,60350061,outer
37,60350064,outer
37,60350066,outer
37,60350068,outer
37,60350071,outer
37,60350074,outer
37,60350075,outer
37,60350082,outer
37,60350084,outer
37,60350085,outer
37,60350087,outer
37,60350090,outer
37,60350096,outer
37,60350102,outer
37,60350108,outer
37,60350115,outer
37,60350124,outer
37,60350127,outer
37,60350135,outer
37,60350141,outer
37,60350147,outer
37,60350155,outer
37,60350158,outer
37,60350165,outer
37,60350168,outer
37,60350170,outer
37,60350174,outer
37,60350179,outer
37,60350182,outer
37,60350187,outer
37,60350193,outer
37,60350202,outer
37,60350208,outer
37,60350214,outer
37,60350215,outer
37,60350225,outer
37,60350227,outer
37,60350237,outer
37,60350240,outer
37,60350247,outer
37,60350249,outer
37,60350254,outer
37,60350255,outer
37,60350257,outer
37,60350265,outer
37,60350268,outer
37,60350272,outer
37,60350277,outer
37,60350279,outer
37,60350282,outer
37,60350287,outer
37,60350290,outer
37,60370017,outer
37,60370018,outer
37,60370019,outer
37,60390010,outer
37,60490005,outer
37,60510001,outer
37,60510009,outer
37,60510014,outer
37,60570008,outer
37,60570010,outer
37,60590001,outer
37,60610018,outer
37,60610021,outer
37,60630029,outer
37,60630042,outer
37,60630044,outer
37,60630045,outer
37,60630047,outer
37,60630048,outer
37,60630050,outer
37,60630052,outer
37,60630054,outer
37,60630056,outer
37,60630057,outer
37,60630059,outer
37,60630061,outer
37,60630063,outer
37,60630065,outer
37,60630068,outer
37,60630073,outer
37,60630074,outer
37,60630076,outer
37,60630078,outer
37,60630080,outer
37,60630083,outer
37,60630085,outer
37,60630087,outer
37,60630089,outer
37,60630091,outer
37,60630092,outer
37,60630093,outer
37,60630096,outer
37,60630097,outer
37,60630098,outer
37,60630100,outer
37,60630101,outer
37,60630102,outer
37,60630105,outer
37,60630108,outer
37,60630110,outer
37,60630112,outer
37,60630113,outer
37,60630116,outer
37,60630117,outer
37,60630121,outer
37,60630122,outer
37,60630123,outer
37,60630126,outer
37,60630128,outer
37,60630130,outer
37,60630131,outer
37,60630134,outer
37,60630135,outer
37,60630136,outer
37,60630139,outer
37,60630141,outer
37,60630142,outer
37,60730001,outer
37,60730003,outer
37,60730005,outer
37,60730006,outer
37,60910009,outer
37,60910012,outer
37,60910013,outer
37,60910015,outer
37,61070004,outer
37,61070005,outer
37,61070007,outer
37,80070008,inner
37,80070011,outer
37,80070013,outer
37,80070017,outer
37,80070021,outer
37,80070023,outer
37,80130001,outer
37,80130002,outer
37,80130003,outer
37,80150001,outer
37,80150002,outer
37,80150004,outer
37,80190001,outer
37,80190002,outer
37,80210001,outer
37,80210003,outer
37,80210005,outer
37,80370009,outer
37,80370010,outer
37,80370013,outer
37,80370019,outer
37,80370020,outer
37,80370022,outer
37,80370023,outer
37,80370026,outer
37,80470001,outer
37,80490002,outer
37,80490007,outer
37,80490011,outer
37,80530028,outer
37,80530031,outer
37,80530035,outer
37,80530044,outer
37,80570001,outer
37,80570003,outer
37,80570004,outer
37,80650001,outer
37,80650002,outer
37,80650012,outer
37,80790004,outer
37,80790005,outer
37,80790007,outer
37,80790013,outer
37,80790021,outer
37,80790022,outer
37,80790024,outer
37,80930002,outer
37,80930003,outer
37,81050002,outer
37,81090002,outer
37,81090003,outer
37,81090005,outer
37,81090007,outer
37,81090009,outer
37,81090014,outer
37,81110002,outer
37,81110009,outer
37,160050020,outer
37,160050021,outer
37,160050029,outer
37,160050035,outer
37,160050039,outer
37,160050040,outer
37,160050042,outer
37,160050045,outer
37,160070007,outer
37,160070008,outer
37,160290002,outer
37,160290004,outer
37,160310010,outer
37,160410001,outer
37,160410003,outer
37,160710002,outer
37,160710007,outer
37,160710008,outer
37,160710015,outer
37,160710017,outer
37,160710019,outer
37,160710020,outer
37,160710021,outer
37,160770008,outer
37,160770009,outer
37,160770011,outer
37,160770012,outer
37,160770013,outer
37,160770016,outer
37,320070006,outer
37,320070011,outer
37,320070018,outer
37,320070020,outer
37,320070030,outer
37,320070033,outer
37,320070035,outer
37,320070049,outer
37,320130027,outer
37,350030003,outer
37,350030007,outer
37,350030008,outer
37,350030009,outer
37,350030012,outer
37,350030015,outer
37,350030017,outer
37,350030020,outer
37,350030023,outer
37,350060003,outer
37,350170005,outer
37,350170009,outer
37,350170011,outer
37,350170012,outer
37,350170014,outer
37,350170015,outer
37,350230003,outer
37,350310005,outer
37,350310007,outer
37,350310010,outer
37,350310021,outer
37,350390009,outer
37,350390010,outer
37,350390011,outer
37,350390012,outer
37,350390027,outer
37,350390029,outer
37,350390030,inner
37,350390031,outer
37,350430002,outer
37,350430012,outer
37,350510002,outer
37,350510003,outer
37,350510005,outer
37,350510011,outer
37,410130015,outer
37,410170009,outer
37,410170012,outer
37,410170014,outer
37,410170016,outer
37,410170020,outer
37,410230018,outer
37,410230023,outer
37,410230024,outer
37,410230029,outer
37,410230030,outer
37,410230033,outer
37,410230034,outer
37,410230036,outer
37,410230038,outer
37,410230041,outer
37,410230044,outer
37,410230047,outer
37,410230048,outer
37,410230050,outer
37,410230051,outer
37,410230054,outer
37,410230057,outer
37,410230060,outer
37,410230064,outer
37,410230065,outer
37,410230067,outer
37,410250004,outer
37,410250005,outer
37,410250006,outer
37,410250007,outer
37,410250008,outer
37,410250009,outer
37,410250012,outer
37,410250013,outer
37,410250015,outer
37,410250020,outer
37,410350010,outer
37,410350012,outer
37,410350016,outer
37,410350019,outer
37,410350022,outer
37,410350025,outer
37,410370001,outer
37,410370002,outer
37,410370003,outer
37,410370004,outer
37,410370005,outer
37,410370006,outer
37,410370007,outer
37,410370008,outer
37,410370010,outer
37,410450001,outer
37,410450003,outer
37,410450004,outer
37,410450005,outer
37,410450006,outer
37,410450009,outer
37,410450012,outer
37,410450014,outer
37,410450033,outer
37,410450046,outer
37,490030004,outer
37,560070003,outer
37,560070007,outer
37,560070015,outer
37,560130019,outer
37,560130020,outer
37,560130021,outer
37,560130028,outer
37,560130032,outer
37,560230001,outer
37,560230025,outer
37,560230026,outer
37,560350001,outer
37,560350002,outer
37,560350003,outer
37,560350015,outer
37,560350019,outer
37,560350020,outer
37,560350022,outer
37,560350023,outer
37,560370003,outer
37,560370004,outer
37,560370006,outer
37,560370007,outer
37,560390020,outer
37,560390040,outer
38,360130001,outer
38,420490002,outer
